Author,Study_ID,Effectsize_ID,Case_ID,Year,Basin_ID,Basin,Region_ID,Region,Country_ID,Country,Site_ID,Site,Forest_type,Holdridge_ID,Holdridge_life_zone,Latitude,Longitude,Elevation_m,MAP_mm,MAT_C,MAT_MAP_x100,Rock_type_ID,Rock_type,RockP_ID,RockP_class,Par_Mat_ID,Par_Mat,Soil_ID,USDA_Soil_order,Hedley_totalsoilP_Bicarb_OH_Pt,Other_soil_P,Other_soil_P_Unit,Treatment_ID,Treatment,Fraction,Variable,Raw_Unit,Gale_wind_duration_minutes,Fujita_scale,StormFrequencyNorm,YearsSinceLastStorm,DisturbanceYear,DisturbanceName,DisturbanceClass,DisturbanceDate,Distance_to_Disturb_km,Disturb_Rainfall_mm,HURRECON_wind_ms,WMO_wind_ms,WMO_wind_kts,WMO_press_mb,TSD_months,Cat_TSD_months,Post_Mean,Post_SD,Pre_Mean,Pre_SD,S_size,PostMonth,Pre_Mean_MonthSpecific,Pre_SD_MonthSpecific
Lodge et al,9,45,9.2,1991,1,North Atlantic,1,Caribbean,1,Puerto Rico,7,El Verde,Tabonuco,9,Subtropical Wet,18.321122,-65.8199501,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,7,Oxisol,130,340,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,3810,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,45,56.6,110,946,0.3,0-0.5,615,3876.6,1.34,5.47,2080,September,1.7,0.42
Lodge et al,9,46,9.2,1991,1,North Atlantic,1,Caribbean,1,Puerto Rico,7,El Verde,Tabonuco,9,Subtropical Wet,18.321122,-65.8199501,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,7,Oxisol,130,340,mg/kg,1,Ambient,Misc fall,Mass,g/m2/day,3810,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,45,56.6,110,946,0.3,0-0.5,72,18,0.57,2.74,2080,September,0.15,0.04
Lodge et al,9,47,9.2,1991,1,North Atlantic,1,Caribbean,1,Puerto Rico,7,El Verde,Tabonuco,9,Subtropical Wet,18.321122,-65.8199501,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,7,Oxisol,130,340,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3810,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,45,56.6,110,946,0.3,0-0.5,1006,1218,2.31,2.4,36,September,4.58,1.14
Lodge et al,9,48,9.3,1991,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,1,Ambient,Leaf fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,0.4,0-0.5,354,140.22,0.67,0.13,7,October,,
Lodge et al,9,49,9.3,1991,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,1,Ambient,Wood fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,0.4,0-0.5,95,63.5,0.08,0.03,7,October,,
Lodge et al,9,50,9.3,1991,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,1,Ambient,Misc fall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,0.4,0-0.5,131,89.96,0.1,0.03,7,October,,
Lodge et al,9,51,9.3,1991,1,North Atlantic,1,Caribbean,1,Puerto Rico,6,East Peak,Cloud,5,Subtropical Lowermontane Rain,18.266667,-65.75,1000,4200,18.5,0.44,6,Shale,3,High,13,Volcanic siltstone,3,Inceptisol,,260,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,300,46,56.6,110,946,0.4,0-0.5,580,264.58,0.85,0.03,7,October,,
Scatena et al,17,52,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,1,Rec,1.3,0.95,2.38,1.39,60,October,1.31,0.17
Scatena et al,17,53,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,2,Rec,0.38,0.18,2.38,1.39,60,November,1.47,0.41
Scatena et al,17,54,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,3,Rec,0.18,0.04,2.38,1.39,60,December,2.24,0.48
Scatena et al,17,55,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,4,Rec,0.53,0.53,2.38,1.39,60,January,2.5,0.98
Scatena et al,17,56,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,5,Rec,0.27,0.13,2.38,1.39,60,February,2.2,0.8
Scatena et al,17,57,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,6,Rec,0.38,0.11,2.38,1.39,60,March,2.13,0.56
Scatena et al,17,58,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,7,Rec,0.75,0.16,2.38,1.39,60,April,2.69,0.78
Scatena et al,17,59,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,8,Rec,0.81,0.14,2.38,1.39,60,May,3.94,2.2
Scatena et al,17,60,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,9,Rec,0.64,0.2,2.38,1.39,60,June,2.7,0.39
Scatena et al,17,61,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,10,Rec,1.05,0.59,2.38,1.39,60,July,2.93,0.61
Scatena et al,17,62,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,11,Rec,1.02,0.3,2.38,1.39,60,August,2.12,0.47
Scatena et al,17,63,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,12,Rec,1.26,0.07,2.38,1.39,60,September,1.37,0.26
Scatena et al,17,64,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,13,Rec,0.99,0.25,2.38,1.39,60,October,1.31,0.17
Scatena et al,17,65,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,14,Rec,1.26,0.79,2.38,1.39,60,November,1.47,0.41
Scatena et al,17,66,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,15,Rec,0.71,0.39,2.38,1.39,60,December,2.24,0.48
Scatena et al,17,67,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,16,Rec,0.91,0.14,2.38,1.39,60,January,2.5,0.98
Scatena et al,17,68,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,17,Rec,1.11,0.71,2.38,1.39,60,February,2.2,0.8
Scatena et al,17,69,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,18,Rec,1.68,0.48,2.38,1.39,60,March,2.13,0.56
Scatena et al,17,70,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,19,Rec,0.8,0.7,2.38,1.39,60,April,2.69,0.78
Scatena et al,17,71,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,20,Rec,0.97,0.41,2.38,1.39,60,May,3.94,2.2
Scatena et al,17,72,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,21,Rec,1.55,0.23,2.38,1.39,60,June,2.7,0.39
Scatena et al,17,73,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,22,Rec,1.88,0.2,2.38,1.39,60,July,2.93,0.61
Scatena et al,17,74,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,23,Rec,2.05,0.07,2.38,1.39,60,August,2.12,0.47
Scatena et al,17,75,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,24,Rec,2,0.04,2.38,1.39,60,September,1.37,0.26
Scatena et al,17,76,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,25,Rec,1.67,0.27,2.38,1.39,60,October,1.31,0.17
Scatena et al,17,77,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,26,Rec,1.52,0.75,2.38,1.39,60,November,1.47,0.41
Scatena et al,17,78,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,27,Rec,0.76,0.19,2.38,1.39,60,December,2.24,0.48
Scatena et al,17,79,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,28,Rec,0.68,0.37,2.38,1.39,60,January,2.5,0.98
Scatena et al,17,80,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,29,Rec,1.2,0.21,2.38,1.39,60,February,2.2,0.8
Scatena et al,17,81,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,30,Rec,1.02,0.02,2.38,1.39,60,March,2.13,0.56
Scatena et al,17,82,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,31,Rec,1.19,0.02,2.38,1.39,60,April,2.69,0.78
Scatena et al,17,83,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,32,Rec,1.56,0.4,2.38,1.39,60,May,3.94,2.2
Scatena et al,17,84,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,33,Rec,2.01,0.3,2.38,1.39,60,June,2.7,0.39
Scatena et al,17,85,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,34,Rec,1.43,0.34,2.38,1.39,60,July,2.93,0.61
Scatena et al,17,86,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,35,Rec,1.92,0.43,2.38,1.39,60,August,2.12,0.47
Scatena et al,17,87,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,36,Rec,2.2,0.68,2.38,1.39,60,September,1.37,0.26
Scatena et al,17,88,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,37,Rec,1.57,0.04,2.38,1.39,60,October,1.31,0.17
Scatena et al,17,89,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,38,Rec,1.91,0.2,2.38,1.39,60,November,1.47,0.41
Scatena et al,17,90,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,39,Rec,1.91,0.2,2.38,1.39,60,December,2.24,0.48
Scatena et al,17,91,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,40,Rec,1.74,0.07,2.38,1.39,60,January,2.5,0.98
Scatena et al,17,92,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,41,Rec,1.34,0.14,2.38,1.39,60,February,2.2,0.8
Scatena et al,17,93,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,42,Rec,2.32,0.5,2.38,1.39,60,March,2.13,0.56
Scatena et al,17,94,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,43,Rec,1.26,0.21,2.38,1.39,60,April,2.69,0.78
Scatena et al,17,95,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,44,Rec,1.78,0.3,2.38,1.39,60,May,3.94,2.2
Scatena et al,17,96,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,45,Rec,2.25,0.07,2.38,1.39,60,June,2.7,0.39
Scatena et al,17,97,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,46,Rec,2.19,0.63,2.38,1.39,60,July,2.93,0.61
Scatena et al,17,98,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,47,Rec,2.81,0.54,2.38,1.39,60,August,2.12,0.47
Scatena et al,17,99,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,48,Rec,1.92,0.21,2.38,1.39,60,September,1.37,0.26
Scatena et al,17,100,17.1,1996,1,North Atlantic,1,Caribbean,1,Puerto Rico,2,Bisley,Tabonuco,9,Subtropical Wet,18.315856,-65.744506,425,3500,23,0.657,2,Basalt,3,High,14,Volcaniclastic,6,Ultisol,120,320,mg/kg,1,Ambient,TotLitfall,Mass,g/m2/day,3780,5,0.32,4.9,1989,Hugo,Hurricane,18-Sep-89,15,175,46,56.6,110,946,49,Rec,2.22,0.11,2.38,1.39,60,October,1.31,0.17
